#{"t_start": 1657101739.2384076, "env_id": "JTL-v0"}
r,l,t
-2.333333,8,282.318209
-3.0,9,282.342155
-3.0,9,282.3678
-2.333333,8,282.389159
-3.0,9,282.413947
-3.0,9,282.435115
-3.0,9,282.464762
-2.333333,8,282.487443
-2.333333,8,282.510649
-3.0,9,282.53891
-2.333333,8,282.563503
-3.0,9,282.586002
-3.0,9,282.610471
-2.333333,8,282.632797
-2.333333,8,282.654971
-3.0,9,282.679744
-3.0,9,282.706908
-2.333333,8,282.725601
-3.0,9,282.74776
-2.333333,8,282.76794
-3.0,9,282.793838
-3.0,9,282.81583
-3.0,9,282.840266
-2.333333,8,282.862272
-2.333333,8,282.886787
-2.333333,8,282.906333
-3.0,9,282.930157
-3.0,9,282.95479
-3.0,9,282.979209
-3.0,9,283.003052
-3.0,9,283.027734
-3.0,9,283.057811
-2.333333,8,283.080536
-2.333333,8,283.102337
-2.333333,8,283.12399
-3.0,9,283.14821
-3.0,9,283.173596
-3.0,9,283.198675
-2.333333,8,283.220688
-3.0,9,283.24391
-2.333333,8,283.267195
-2.333333,8,283.288212
-2.333333,8,283.310146
-3.0,9,283.334015
-3.0,9,283.358831
-2.333333,8,283.381134
-2.333333,8,283.403431
-3.0,9,283.427738
-3.0,9,283.451231
-3.0,9,283.475301
-3.0,9,283.500092
-2.333333,8,283.522437
-2.333333,8,283.547646
-3.0,9,283.573709
-2.333333,8,283.595478
-3.0,9,283.619004
-3.0,9,283.642585
-2.333333,8,283.665462
-3.0,9,283.68986
-3.0,9,283.71564
-2.333333,8,283.738372
-2.333333,8,283.759813
-2.333333,8,283.782167
-3.0,9,283.807723
-3.0,9,283.831987
-2.333333,8,283.852758
-3.0,9,283.874866
-2.333333,8,283.896871
-3.0,9,283.921909
-2.333333,8,283.944088
-2.333333,8,283.966316
-2.333333,8,283.989368
-2.333333,8,284.010243
-2.333333,8,284.032515
-2.333333,8,284.058441
-3.0,9,284.082304
-2.333333,8,284.104722
-2.333333,8,284.12728
-3.0,9,284.151943
-2.333333,8,284.176097
-3.0,9,284.200643
-3.0,9,287.942395
-3.0,9,287.961502
-3.0,9,287.98188
-3.0,9,288.003266
-3.0,9,288.026009
-3.0,9,288.051458
-3.083333,10,288.079996
-3.0,9,288.10549
-3.0,9,288.131274
-3.0,9,288.156404
-3.083333,10,288.183743
-3.0,9,288.207596
-3.0,9,288.23146
-3.0,9,288.255827
-3.0,9,288.27936
-3.083333,10,288.306358
-3.0,9,288.329097
-3.083333,10,288.356073
-3.0,9,288.380654
-3.0,9,288.405849
-3.083333,10,288.432073
-3.0,9,288.456738
-2.333333,8,288.479268
-3.083333,10,288.506841
-3.083333,10,288.535455
-3.083333,10,288.566525
-3.0,9,288.591792
-3.0,9,288.618622
-3.083333,10,288.645617
-3.083333,10,288.673954
-3.0,9,288.697921
-3.083333,10,288.724564
-3.0,9,288.749959
-3.083333,10,288.778409
-3.083333,10,288.806502
-3.083333,10,288.83235
-3.083333,10,288.858567
-3.083333,10,288.886805
-3.0,9,288.913096
-3.083333,10,288.941183
-3.0,9,288.96553
-3.0,9,288.990916
-3.0,9,289.016322
-3.083333,10,289.043779
-3.083333,10,289.075427
-3.0,9,289.098377
-2.333333,8,289.121249
-3.083333,10,289.149812
-3.0,9,289.172496
-3.0,9,289.196641
-3.0,9,289.220336
-2.333333,8,289.241931
-3.083333,10,289.268245
-2.333333,8,289.289162
-3.0,9,289.314653
-3.083333,10,289.341749
-3.083333,10,289.367908
-3.0,9,289.392468
-3.083333,10,289.420577
-3.0,9,289.444593
-3.0,9,289.470626
-3.083333,10,289.497094
-3.083333,10,289.523922
-3.0,9,289.54987
-3.0,9,289.578753
-3.0,9,289.603353
-3.0,9,289.628024
-3.0,9,289.650878
-3.0,9,289.675289
-2.333333,8,289.696672
-2.333333,8,289.719323
-2.333333,8,289.739902
-3.0,9,289.764718
-3.0,9,289.791012
-2.333333,8,289.814072
-3.0,9,289.839422
-3.0,9,289.863726
-3.083333,10,289.891859
-3.083333,10,289.91936
-3.0,9,289.944029
-3.0,9,289.969336
-3.0,9,289.993206
-3.0,9,290.016813
-3.0,9,290.042173
-3.083333,10,290.073974
-3.0,9,290.099147
-3.083333,10,290.127062
-3.083333,10,290.155415
-3.0,9,290.180364
-3.0,9,290.204026
-3.0,9,290.229788
-3.0,9,290.254463
-3.083333,10,290.281327
-3.0,9,290.305166
-3.0,9,290.330297
-3.083333,10,290.357929
-3.0,9,290.382766
-3.0,9,290.406618
-3.083333,10,290.434376
-3.0,9,290.459149
-3.083333,10,290.488335
-3.0,9,290.511845
-3.083333,10,290.5403
-3.0,9,290.565314
-3.083333,10,290.597859
-3.083333,10,290.625635
-2.333333,8,290.646431
-3.0,9,290.671733
-3.083333,10,290.69832
-2.333333,8,290.720846
-3.083333,10,290.744257
-3.083333,10,290.770503
-3.0,9,290.794846
-2.333333,8,290.815319
-2.333333,8,290.836992
-3.0,9,290.861322
-3.083333,10,290.88916
-3.0,9,290.912017
-3.0,9,290.937269
-3.083333,10,290.966563
-3.083333,10,290.996979
-2.333333,8,291.017644
-2.333333,8,291.040004
-2.333333,8,291.062305
-3.083333,10,291.092544
-3.0,9,291.115342
-2.333333,8,291.137529
-3.0,9,291.163294
-3.0,9,291.187739
-3.083333,10,291.216597
-3.0,9,291.241054
-3.0,9,291.266239
-2.333333,8,291.290205
-3.0,9,291.31498
-3.0,9,291.338131
-3.0,9,291.364715
-3.0,9,291.387478
-3.083333,10,291.412902
-3.0,9,291.436964
-3.0,9,291.461139
-3.0,9,291.485934
-3.0,9,291.510914
-2.333333,8,291.531893
-3.083333,10,291.556978
-3.0,9,291.586585
-3.083333,10,291.613877
-3.0,9,291.638811
-3.0,9,291.663873
-3.083333,10,291.690069
-3.083333,10,291.718351
-3.0,9,291.741699
-3.083333,10,291.769738
-3.0,9,291.79485
-3.0,9,291.818713
-3.0,9,291.841808
-3.0,9,291.865441
-3.083333,10,291.8927
-3.0,9,291.918126
-3.0,9,291.94322
-3.0,9,291.967651
-3.083333,10,291.991971
-3.083333,10,292.016973
-3.0,9,292.042115
-3.083333,10,292.067752
-3.0,9,292.097342
-3.0,9,292.122804
-3.0,9,292.147138
-3.083333,10,292.175338
-3.0,9,292.198043
-3.083333,10,292.226534
-3.0,9,292.251776
-3.0,9,292.276212
-3.083333,10,292.304627
-3.083333,10,292.332186
-3.083333,10,292.360056
-3.083333,10,292.386973
-3.083333,10,292.412164
-3.0,9,292.436058
-3.0,9,292.462251
-3.083333,10,292.490034
-3.0,9,292.514681
-3.0,9,292.540047
-3.083333,10,292.568466
-3.083333,10,292.600207
-2.333333,8,292.62145
-3.083333,10,292.648531
-3.0,9,292.67375
-3.0,9,292.697215
-3.0,9,292.721166
-3.0,9,292.746643
-3.0,9,292.772341
-3.083333,10,292.799121
-2.333333,8,292.819225
-3.083333,10,292.846082
-3.0,9,292.871441
-3.083333,10,292.899299
-3.083333,10,292.927711
-3.0,9,292.951869
-3.0,9,292.975648
-3.0,9,293.001651
-3.083333,10,293.029384
-3.083333,10,293.056813
-3.083333,10,293.084136
-3.083333,10,293.116226
-3.0,9,293.141254
-3.0,9,293.165646
-3.083333,10,293.193473
-2.333333,8,293.215399
-3.083333,10,293.24272
-3.0,9,293.268139
-3.0,9,293.291348
-3.083333,10,293.3186
-3.083333,10,293.345749
-3.0,9,293.37005
-3.083333,10,293.396189
-3.083333,10,293.425094
-3.0,9,293.450311
-3.0,9,293.47446
-2.333333,8,293.495917
-3.0,9,293.520849
-3.0,9,293.545237
-2.333333,8,294.441409
-3.0,9,294.460527
-3.0,9,294.480696
-3.0,9,294.500561
-2.333333,8,294.520659
-3.0,9,294.544825
-2.333333,8,294.566883
-2.333333,8,294.589069
-2.333333,8,294.613068
-2.333333,8,294.635271
-2.333333,8,294.657328
-3.0,9,294.681846
-2.333333,8,294.70349
-2.333333,8,294.726734
-3.0,9,294.751909
-2.333333,8,294.774131
-2.333333,8,294.796266
-2.333333,8,294.81857
-3.0,9,294.843344
-2.333333,8,294.865015
-2.333333,8,294.886944
-2.333333,8,294.9087
-3.0,9,294.93295
-2.333333,8,294.954917
-2.333333,8,294.976643
-2.333333,8,295.001247
-3.0,9,295.024764
-3.0,9,295.049762
-2.333333,8,295.071969
-3.0,9,295.095711
-2.333333,8,295.122263
-3.0,9,295.146969
-3.0,9,295.171518
-3.0,9,295.196766
-2.333333,8,295.218671
-2.333333,8,295.240734
-2.333333,8,295.261931
-3.0,9,295.287793
-2.333333,8,295.311005
-3.0,9,295.336454
-2.333333,8,295.357863
-2.333333,8,295.379201
-3.0,9,295.404085
-2.333333,8,295.426867
-2.333333,8,295.449228
-2.333333,8,295.470405
-2.333333,8,295.491261
-3.0,9,295.515857
-3.0,9,295.538566
-2.333333,8,295.559238
-2.333333,8,295.580792
-2.333333,8,295.603427
-2.333333,8,295.629365
-3.0,9,295.653109
-3.0,9,295.678139
-3.0,9,295.701368
-3.0,9,295.727236
-2.333333,8,295.747877
-3.0,9,295.773385
-3.0,9,295.798762
-3.0,9,295.824172
-2.333333,8,295.84652
-3.0,9,295.871049
-3.0,9,295.897736
-2.333333,8,295.921504
-2.333333,8,295.942972
-3.0,9,295.967939
-2.333333,8,295.989848
-3.0,9,296.014051
-3.0,9,296.038452
-3.0,9,296.063761
-3.0,9,296.088161
-2.333333,8,296.11233
-3.0,9,296.137582
-3.0,9,296.16216
-2.333333,8,296.184085
-3.0,9,296.207534
-2.333333,8,296.229652
-3.0,9,296.253914
-3.0,9,296.27831
-3.0,9,296.302165
-2.333333,8,296.324113
-3.0,9,296.3496
-3.0,9,296.373757
-3.0,9,296.398594
-2.333333,8,296.421424
-3.0,9,296.447238
-3.0,9,296.471895
-2.333333,8,296.493653
-3.0,9,296.518362
-3.0,9,296.544323
-3.583333,11,296.571692
-3.0,9,296.596884
-3.0,9,296.627474
-2.333333,8,296.649455
-3.0,9,296.673006
-2.333333,8,296.693825
-3.0,9,296.717518
-3.0,9,296.741456
-3.0,9,296.764282
-2.333333,8,296.785364
-2.333333,8,296.806348
-3.0,9,296.830945
-3.0,9,296.856617
-2.333333,8,296.879031
-3.0,9,296.903429
-3.0,9,296.927564
-2.333333,8,296.949859
-2.333333,8,296.971675
-3.0,9,296.997445
-2.333333,8,297.018702
-3.0,9,297.042449
-2.916667,10,297.069362
-2.333333,8,297.090907
-2.333333,8,297.112159
-3.0,9,297.141427
-2.333333,8,297.16363
-2.333333,8,297.185096
-2.333333,8,297.204967
-2.333333,8,297.226486
-2.333333,8,297.248814
-2.333333,8,297.270766
-3.0,9,297.294681
-2.333333,8,297.315201
-3.0,9,297.339508
-3.0,9,297.365099
-3.0,9,297.389202
-2.333333,8,297.411651
-2.333333,8,297.433935
-3.0,9,297.458704
-2.333333,8,297.480949
-3.0,9,297.505214
-2.333333,8,297.527814
-3.0,9,297.552885
-3.0,9,297.575499
-2.333333,8,297.597876
-3.0,9,297.626523
-2.333333,8,297.649038
-3.0,9,297.672833
-2.333333,8,297.695005
-2.333333,8,297.717733
-2.333333,8,297.740221
-2.333333,8,297.762005
-3.0,9,297.787355
-3.0,9,297.812498
-2.333333,8,297.833791
-2.333333,8,297.855828
-2.333333,8,297.878225
-2.333333,8,297.900693
-3.0,9,297.926058
-3.0,9,297.950975
-3.0,9,297.97554
-3.0,9,298.000032
-2.333333,8,298.021744
-3.0,9,298.046658
-3.0,9,298.07104
-3.0,9,298.096935
-3.0,9,298.120941
-2.916667,10,298.14923
-2.333333,8,298.170179
-3.0,9,298.194328
-2.333333,8,298.215223
-2.333333,8,298.237066
-2.333333,8,298.259061
-3.0,9,298.284588
-2.333333,8,298.306504
-3.0,9,298.330928
-2.333333,8,298.354194
-3.0,9,298.380767
-2.333333,8,298.401417
-2.333333,8,298.422992
-2.333333,8,298.444318
-3.0,9,298.470417
-3.0,9,298.494713
-3.0,9,298.520106
-3.0,9,298.546664
-3.0,9,298.570388
-3.0,9,298.595335
-3.0,9,298.618693
-2.333333,8,298.644443
-2.333333,8,298.664848
-2.333333,8,298.686365
-3.0,9,298.710187
-3.0,9,298.736012
-2.333333,8,298.757559
-2.333333,8,298.778796
-3.0,9,298.803624
-3.0,9,298.828366
-3.0,9,298.855532
-2.333333,8,298.878245
-2.333333,8,298.903209
-3.0,9,298.92819
-3.0,9,298.954169
-2.333333,8,298.975678
-3.0,9,299.00233
-2.333333,8,299.02527
-2.333333,8,299.046362
-3.0,9,299.070947
-3.0,9,299.095694
-3.0,9,299.11993
-2.333333,8,299.146555
-3.0,9,299.172107
-3.0,9,299.198542
-2.333333,8,299.218109
-3.0,9,299.243611
-3.0,9,299.270006
-2.333333,8,299.292684
-3.0,9,299.316844
-2.333333,8,299.336744
-2.333333,8,299.358958
-2.916667,10,299.386847
-3.0,9,299.411101
-3.0,9,299.435913
-2.333333,8,299.45799
-3.0,9,299.481882
-3.0,9,299.507495
-2.333333,8,299.527893
-2.333333,8,299.550535
-3.0,9,299.575579
-2.333333,8,299.59756
-3.0,9,299.621902
-2.333333,8,299.648631
-3.0,9,299.673225
-2.333333,8,299.695001
-2.333333,8,299.717664
-2.333333,8,299.737854
-3.0,9,299.762008
-3.0,9,299.78725
-3.0,9,299.812828
-2.333333,8,299.834068
-2.333333,8,299.855099
-3.0,9,299.878479
-3.0,9,299.902225
-2.333333,8,299.925066
-2.333333,8,299.946314
-2.333333,8,299.968188
-2.333333,8,299.987286
-2.333333,8,300.009931
-3.0,9,300.034913
-3.0,9,300.060575
-2.583333,10,304.583242
-2.583333,10,304.604632
-3.25,11,304.627899
-2.583333,10,304.652756
-2.333333,8,304.673893
-3.25,11,304.697556
-2.583333,10,304.722903
-8.583333,58,304.879584
-2.583333,10,304.906747
-2.583333,10,304.933396
-3.25,11,304.962919
-3.25,11,304.992859
-2.583333,10,305.022372
-3.25,11,305.051641
-2.583333,10,305.078543
-3.25,11,305.108593
-2.583333,10,305.136134
-4.583333,26,305.209756
-2.583333,10,305.236314
-3.25,11,305.268033
-2.583333,10,305.295698
-3.25,11,305.326804
-2.583333,10,305.354317
-2.583333,10,305.388071
-2.583333,10,305.417741
-2.583333,10,305.444372
-3.25,11,305.474419
-2.583333,10,305.501347
-2.583333,10,305.52873
-3.25,11,305.556712
-3.25,11,305.585151
-3.25,11,305.613623
-9.25,63,305.791617
-2.583333,10,305.819257
-2.333333,8,305.841716
-3.25,11,305.870982
-3.25,11,305.90074
-3.25,11,305.930611
-2.333333,8,305.951144
-3.25,11,305.979423
-2.583333,10,306.006798
-3.25,11,306.036084
-3.25,11,306.065166
-6.583333,42,306.179371
-3.833333,13,306.215731
-3.25,11,306.245905
-2.583333,10,306.27491
-3.25,11,306.30222
-3.25,11,306.332025
-2.583333,10,306.361854
-22.583333,170,306.819335
-3.25,11,306.850123
-3.25,11,306.882427
-2.583333,10,306.907847
-3.25,11,306.936643
-2.583333,10,306.963119
-3.25,11,306.992666
-3.25,11,307.022291
-3.25,11,307.051612
-3.25,11,307.085157
-3.25,11,307.115337
-2.583333,10,307.142405
-6.083333,38,307.248874
-2.583333,10,307.276605
-2.583333,10,307.305114
-3.25,11,307.335589
-2.583333,10,307.364788
-2.583333,10,307.391203
-3.0,9,307.416493
-2.583333,10,307.445503
-9.583333,66,307.623403
-23.25,171,308.084055
-3.5,12,308.114802
-2.583333,10,308.142778
-3.25,11,308.176051
-3.5,12,308.208411
-3.25,11,308.237018
-3.25,11,308.266148
-3.166667,12,308.298563
-2.583333,10,308.325695
-3.25,11,308.356265
-3.25,11,308.385219
-2.583333,10,308.412402
-3.25,11,308.442334
-3.25,11,308.472153
-2.583333,10,308.498443
-3.25,11,308.527647
-2.583333,10,308.555881
-3.0,9,308.581534
-3.25,11,308.612706
-2.583333,10,308.640078
-2.583333,10,308.666649
-2.583333,10,308.69865
-2.583333,10,308.726462
-3.25,11,308.756372
-2.583333,10,308.783816
-3.25,11,308.813418
-3.25,11,308.843833
-2.583333,10,308.870922
-2.583333,10,308.897511
-2.583333,10,308.92556
-2.583333,10,308.951825
-3.25,11,308.981337
-2.583333,10,309.010755
-2.583333,10,309.038203
-3.25,11,309.069052
-2.583333,10,309.093948
-2.583333,10,309.121415
-2.583333,10,309.148711
-2.583333,10,309.176133
-3.25,11,309.211888
-2.333333,8,309.234886
-3.25,11,309.266033
-2.583333,10,309.292857
-2.583333,10,309.321322
-3.833333,13,309.356826
-2.583333,10,309.384111
-2.583333,10,309.410449
-2.583333,10,309.437217
-3.25,11,309.467037
-3.0,9,309.491247
-3.25,11,309.520939
-3.25,11,309.549209
-2.333333,8,309.571006
-3.25,11,309.600414
-2.583333,10,309.628075
-3.0,9,311.367891
-2.333333,8,311.384092
-3.0,9,311.404555
-2.333333,8,311.428145
-3.0,9,311.454124
-2.333333,8,311.476089
-2.333333,8,311.497472
-2.333333,8,311.520025
-3.0,9,311.54451
-2.333333,8,311.585373
-2.333333,8,311.608518
-2.333333,8,311.631195
-3.0,9,311.65622
-3.0,9,311.681258
-3.0,9,311.707703
-2.333333,8,311.728141
-3.0,9,311.75292
-2.333333,8,311.774791
-2.333333,8,311.795691
-2.333333,8,311.817065
-3.0,9,311.842395
-3.0,9,311.866793
-2.333333,8,311.889791
-3.0,9,311.914348
-2.333333,8,311.935949
-3.0,9,311.960048
-3.0,9,311.98462
-2.333333,8,312.005909
-3.0,9,312.030618
-2.333333,8,312.052116
-3.0,9,312.076546
-3.0,9,312.102719
-3.0,9,312.127057
-3.0,9,312.150576
-3.0,9,312.175971
-2.333333,8,312.201275
-3.0,9,312.227358
-2.333333,8,312.248259
-2.333333,8,312.272037
-2.333333,8,312.293584
-2.333333,8,312.314981
-2.333333,8,312.338339
-2.333333,8,312.359832
-2.333333,8,312.382128
-3.0,9,312.402697
-2.333333,8,312.423719
-2.333333,8,312.444548
-2.333333,8,312.466252
-3.0,9,312.491261
-2.416667,9,312.516618
-3.0,9,312.540596
-3.0,9,312.565458
-2.333333,8,312.585332
-3.0,9,312.610562
-3.0,9,312.63351
-3.0,9,312.658551
-3.0,9,312.684036
-2.333333,8,312.707832
-3.0,9,312.732401
-2.333333,8,312.75426
-3.0,9,312.778425
-2.333333,8,312.800478
-3.0,9,312.825228
-3.0,9,312.848543
-3.0,9,312.873838
-2.333333,8,312.896481
-2.333333,8,312.93267
-2.333333,8,312.954643
-3.0,9,312.978744
-2.333333,8,313.001635
-2.333333,8,313.023593
-3.0,9,313.047644
-2.333333,8,313.069583
-2.333333,8,313.090741
-3.0,9,313.114917
-2.333333,8,313.136977
-2.333333,8,313.15909
-3.0,9,313.183629
-2.333333,8,313.206528
-3.0,9,313.231959
-3.0,9,313.255956
-2.333333,8,313.277575
-3.0,9,313.30131
-3.0,9,313.326157
-3.0,9,313.351179
-2.333333,8,313.372124
-2.333333,8,313.393266
-2.333333,8,313.415256
-3.0,9,313.438783
-2.333333,8,313.459664
-3.0,9,313.484096
-2.333333,8,313.505651
-3.0,9,313.531881
-2.333333,8,313.553316
-3.0,9,313.578366
-3.0,9,313.603288
-2.333333,8,313.625316
-2.333333,8,313.647087
-2.333333,8,313.668833
-2.333333,8,313.690872
-3.0,9,313.717588
-3.0,9,313.739548
-2.333333,8,313.760413
-3.0,9,313.785723
-2.333333,8,313.807471
-3.0,9,313.831126
-3.0,9,313.855087
-2.333333,8,313.87807
-2.333333,8,313.90096
-2.333333,8,313.923376
-3.0,9,313.946767
-2.333333,8,313.969503
-2.333333,8,313.993438
-2.333333,8,314.015613
-3.0,9,314.040598
-2.333333,8,314.064048
-3.0,9,314.088526
-2.333333,8,314.110002
-2.333333,8,314.132045
-3.0,9,314.156594
-2.333333,8,314.179013
-3.0,9,314.203074
-3.0,9,314.229822
-3.0,9,314.255576
-3.0,9,314.279538
-2.333333,8,314.300943
-2.333333,8,314.322865
-3.0,9,314.348485
-2.333333,8,314.36934
-3.0,9,314.392326
-3.0,9,314.415027
-2.333333,8,314.436761
-2.333333,8,314.458776
-2.333333,8,314.479836
-2.333333,8,314.500996
-2.333333,8,314.523457
-3.0,9,314.545965
-2.333333,8,314.566174
-2.333333,8,314.587327
-3.0,9,314.612947
-2.333333,8,314.634741
-2.333333,8,314.657615
-3.0,9,314.681412
-2.333333,8,314.702476
-2.333333,8,314.725702
-3.0,9,314.750336
-3.0,9,314.775146
-2.333333,8,314.795984
-2.333333,8,314.816538
-3.0,9,314.840733
-3.0,9,314.865272
-2.333333,8,314.888577
-3.0,9,314.913265
-3.0,9,314.937125
-2.333333,8,314.958884
-2.333333,8,314.982247
-2.333333,8,315.002688
-2.333333,8,315.025032
-3.0,9,315.050045
-3.0,9,315.075257
-3.0,9,315.097299
-3.0,9,315.120985
-3.0,9,315.145962
-3.0,9,315.169838
-3.0,9,315.199567
-3.0,9,315.22705
-3.0,9,315.249219
-3.0,9,315.271643
-3.0,9,315.296341
-2.333333,8,315.320655
-2.333333,8,315.341695
-3.0,9,315.366944
-2.333333,8,315.390156
-3.0,9,315.416614
-3.0,9,315.439871
-2.333333,8,315.461874
-3.0,9,315.48727
-3.0,9,315.513286
-3.0,9,315.534716
-2.333333,8,315.552748
-2.333333,8,315.572115
-3.0,9,315.598197
-3.0,9,315.622416
-3.0,9,315.64718
-3.0,9,315.671094
-2.333333,8,315.694105
-3.0,9,315.720521
-3.0,9,315.744865
-2.333333,8,315.767082
-3.0,9,315.792305
-3.0,9,315.814184
-2.333333,8,315.832697
-2.333333,8,315.851954
-2.333333,8,315.870193
-2.333333,8,315.888098
-3.0,9,315.9111
-2.333333,8,315.933029
-2.333333,8,315.955414
-2.333333,8,315.977368
-3.0,9,316.002671
-2.333333,8,316.023865
-3.0,9,316.048604
-2.333333,8,316.069593
-3.0,9,316.093787
-2.333333,8,316.115655
-3.0,9,316.140887
-2.333333,8,316.161998
-2.333333,8,316.18247
-2.333333,8,316.204684
-3.0,9,316.231617
-3.0,9,316.25588
-2.333333,8,316.277951
-2.333333,8,316.300518
-2.333333,8,316.321765
-3.0,9,316.346109
-2.333333,8,316.36875
-2.333333,8,316.390606
-3.0,9,316.415325
-3.0,9,316.437835
-3.0,9,316.462312
-2.333333,8,316.485264
-2.333333,8,316.508164
-3.0,9,316.533788
-3.0,9,316.5575
-2.333333,8,316.57992
-3.0,9,316.605169
-3.0,9,316.630265
-2.333333,8,316.650831
-3.0,9,316.675162
-3.0,9,316.699854
-2.333333,8,316.722334
-2.333333,8,316.744152
-2.333333,8,316.765282
-2.333333,8,316.787073
-2.333333,8,316.810048
-3.0,9,316.834945
-3.0,9,316.857372
-3.0,9,316.882386
-2.333333,8,316.904028
-2.333333,8,316.926251
-3.0,9,316.951972
-5.583333,18,317.881182
-7.083333,30,317.951748
-5.166667,15,317.992398
-6.583333,26,318.063481
-231.583333,200,318.589369
-231.583333,200,319.132677
-231.583333,200,319.667767
-231.583333,200,320.198529
-231.583333,200,320.733607
-231.583333,200,321.280867
-231.583333,200,321.806868
-6.083333,22,321.866061
-231.583333,200,322.398603
-6.083333,22,322.45899
-231.666667,200,322.989488
-5.583333,18,323.042331
-231.583333,200,324.435837
-231.583333,200,324.967507
-231.583333,200,325.51189
-5.083333,14,325.551502
-5.583333,18,325.599205
-5.583333,18,325.64974
-5.083333,14,325.686653
-5.583333,18,325.731966
-5.583333,18,325.779043
-231.583333,200,326.32331
-231.583333,200,326.862997
-231.583333,200,327.408239
-5.083333,14,327.446501
-231.583333,200,327.976739
-231.583333,200,328.508876
-5.083333,14,328.546849
-5.583333,18,328.596206
-231.583333,200,329.145681
-5.083333,14,329.183985
-5.583333,17,329.230164
-5.083333,14,329.267834
-5.083333,14,329.305702
-231.666667,200,331.434839
-5.583333,17,331.478814
-5.083333,14,331.519252
-5.583333,17,331.564527
-199.166667,200,332.127079
-5.083333,14,332.17101
-199.166667,200,332.721498
-5.083333,14,332.760541
-5.083333,14,332.800191
-199.166667,200,333.350276
-199.166667,200,333.890145
-199.166667,200,334.43114
-199.166667,200,334.958618
-5.583333,17,335.004795
-199.166667,200,335.548601
-199.166667,200,336.09704
-4.0,12,336.129682
-199.166667,200,336.697395
-5.083333,14,336.733684
-199.166667,200,343.95281
-5.583333,17,344.002802
-5.583333,17,344.051773
-182.833333,200,344.628354
-5.583333,17,344.677023
-182.833333,200,345.257944
-182.833333,200,345.83479
-5.583333,17,345.872426
-5.583333,17,345.917999
-5.083333,14,345.955784
-197.833333,200,346.503522
-195.5,200,347.052032
-198.833333,200,347.613975
-190.166667,200,348.149289
-182.833333,200,348.696968
-5.583333,17,348.747213
-5.583333,17,348.795048
-5.583333,17,361.646603
-182.833333,200,362.191563
-182.833333,200,362.717254
-182.833333,200,363.26974
-182.833333,200,363.807964
-182.833333,200,364.338342
-182.833333,200,364.869093
-182.833333,200,365.406331
-5.583333,17,365.454781
-182.833333,200,365.98909
-182.833333,200,366.514813
-5.583333,17,366.559703
-5.583333,17,366.604726
-6.25,21,366.662382
-182.833333,200,374.634211
-5.583333,17,374.677641
-182.833333,200,375.217738
-182.833333,200,375.746849
-5.583333,17,375.792128
-182.833333,200,376.330008
-182.833333,200,376.860018
-5.583333,17,376.905148
-5.583333,17,376.950739
-5.583333,17,376.999103
-5.583333,17,377.045906
-182.833333,200,377.583344
-5.583333,17,377.628451
-5.583333,17,377.673808
-182.833333,200,378.208404
-182.833333,200,378.725313
-182.833333,200,379.269402
-5.583333,17,379.315603
-182.833333,200,379.845165
-5.583333,17,379.89408
-5.583333,17,379.939898
-5.583333,17,379.985339
-5.583333,17,387.43474
-182.833333,200,387.970821
-182.833333,200,388.506563
-182.833333,200,389.046103
-5.583333,17,389.09155
-182.833333,200,389.627363
-5.583333,17,389.671491
-182.833333,200,390.20988
-5.583333,17,390.255202
-5.583333,17,390.2997
-5.583333,17,390.3459
-182.833333,200,390.889045
-182.833333,200,391.427498
-182.833333,200,391.969759
-182.833333,200,392.507002
-182.833333,200,400.747948
-182.833333,200,401.291195
-5.583333,17,401.33603
-182.833333,200,401.872591
-182.833333,200,402.401525
-4.916667,14,402.4392
-182.833333,200,403.03999
-182.833333,200,403.58836
-182.833333,200,404.130281
-182.833333,200,404.673614
-182.833333,200,405.217752
-5.583333,17,405.263712
-5.583333,17,405.310216
-182.833333,200,405.842439
-5.583333,17,405.886509
-5.583333,17,405.9326
-5.583333,17,405.97876
-182.833333,200,409.549346
-4.916667,14,409.586953
-182.833333,200,410.121189
-4.916667,14,410.166525
-4.916667,14,410.201372
-4.583333,14,410.239322
-182.833333,200,410.776428
-4.583333,14,410.812014
-4.583333,14,410.849098
-5.083333,18,410.89719
-182.833333,200,411.440441
-182.833333,200,411.979938
-4.583333,14,412.016656
-4.583333,14,412.055723
-4.916667,14,412.093571
-182.833333,200,412.630585
-4.916667,14,412.670334
-182.833333,200,413.208915
-4.583333,14,413.247507
-182.833333,200,413.789156
-4.583333,14,413.827996
-182.833333,200,414.357666
-167.5,200,423.472469
-150.5,200,424.00255
-4.916667,14,424.039756
-5.416667,18,424.0882
-5.416667,18,424.135303
-4.916667,14,424.173809
-162.166667,200,424.708229
-166.5,200,425.259628
-7.583333,18,425.307691
-150.0,200,425.843603
-5.416667,18,425.889812
-4.916667,14,425.926162
-5.416667,18,425.975348
-164.5,200,426.506816
-4.916667,14,426.546161
-168.5,200,427.087231
-5.416667,18,427.135617
-4.916667,14,427.173598
-159.5,200,427.710045
-163.166667,200,428.244466
-163.833333,200,429.666791
-150.0,200,430.19922
-3.833333,12,430.233665
-150.0,200,430.771887
-150.0,200,431.31023
-3.833333,12,431.344226
-150.0,200,431.881404
-3.833333,12,431.914047
-150.0,200,432.450118
-3.833333,12,432.481897
-3.833333,12,432.514112
-150.0,200,433.055974
-3.833333,12,433.089028
-150.0,200,433.634823
-150.0,200,434.17675
-150.0,200,434.723605
-3.833333,12,434.757877
