#{"t_start": 1650888470.1980486, "env_id": "SW-v0"}
r,l,t
1.0,18,232.620968
1.0,25,232.64403
1.0,27,232.668859
1.0,19,232.686184
1.0,24,232.708076
1.0,25,233.971823
1.0,20,233.990962
1.0,20,234.00925
1.0,22,234.031044
1.0,14,234.044723
1.0,22,234.066218
1.0,12,234.078637
1.0,22,234.099948
1.0,14,234.114009
1.0,20,234.133458
1.0,16,234.148743
1.0,25,234.173636
1.0,14,234.187606
1.0,18,234.206103
1.0,19,234.226279
1.0,16,234.242729
1.0,12,234.254762
1.0,8,234.262468
1.0,25,234.288233
1.0,16,234.30447
1.0,22,234.326976
1.0,22,234.349813
1.0,14,234.364082
1.0,18,234.382467
1.0,24,234.406727
1.0,14,234.420544
1.0,12,234.432539
1.0,12,234.444002
1.0,18,234.46105
1.0,14,234.474231
1.0,26,234.498556
1.0,14,234.511927
1.0,22,234.532405
1.0,20,234.551248
1.0,25,234.574668
1.0,22,234.595158
1.0,16,234.609974
1.0,29,234.637223
1.0,12,234.648963
1.0,18,234.665698
1.0,26,234.689569
1.0,10,234.698963
1.0,12,234.710066
1.0,16,234.725093
1.0,18,234.741667
1.0,16,234.756292
1.0,8,234.76394
1.0,18,234.780418
1.0,16,234.795172
1.0,25,234.818207
1.0,16,234.832901
1.0,15,234.846776
1.0,12,234.858029
1.0,16,234.872798
1.0,24,234.895238
1.0,19,234.91385
1.0,18,234.931036
1.0,22,234.951795
1.0,18,234.968899
1.0,20,234.988412
1.0,18,235.014562
1.0,14,235.030639
1.0,19,235.050146
1.0,22,235.071579
1.0,14,235.084107
1.0,12,235.095426
1.0,20,235.114473
1.0,14,235.127945
1.0,14,235.141873
1.0,18,235.160061
1.0,29,235.188065
1.0,20,235.208229
1.0,20,235.227313
1.0,32,235.258466
1.0,14,235.27213
1.0,16,235.287804
1.0,20,235.307265
1.0,10,235.316678
1.0,18,235.334011
1.0,28,235.361305
1.0,18,235.378227
1.0,20,235.396845
1.0,16,235.41111
1.0,24,235.432888
1.0,22,235.453007
1.0,16,235.467321
1.0,16,235.481704
1.0,20,235.499713
1.0,18,235.515999
1.0,8,235.523224
1.0,8,235.530394
1.0,16,235.54479
1.0,14,235.557482
1.0,20,235.575543
1.0,10,235.584628
1.0,24,235.606203
1.0,16,235.620557
1.0,14,235.63309
1.0,12,235.643906
1.0,14,235.65656
1.0,19,235.673501
1.0,20,235.691397
1.0,10,235.700477
1.0,22,235.720283
1.0,25,235.743044
1.0,20,235.764028
1.0,24,235.789034
1.0,16,235.805876
1.0,20,235.825628
1.0,10,235.836009
1.0,22,235.858845
1.0,14,235.872002
1.0,12,235.882618
1.0,19,235.900308
1.0,16,235.915063
1.0,14,236.879464
1.0,15,236.893928
1.0,18,236.910523
1.0,21,236.929838
1.0,12,236.940567
1.0,16,236.954705
1.0,14,236.967058
1.0,14,236.97946
1.0,10,236.988269
1.0,16,237.002186
1.0,20,237.019215
1.0,9,237.026831
1.0,17,237.041192
1.0,16,237.054993
1.0,10,237.063621
1.0,22,237.082056
1.0,14,237.093813
1.0,20,237.110332
1.0,24,237.130313
1.0,12,237.140291
1.0,14,237.152002
1.0,12,237.162009
1.0,14,237.17353
1.0,10,237.181792
1.0,14,237.193378
1.0,10,237.202074
1.0,16,237.215629
1.0,18,237.230712
1.0,18,237.245776
1.0,30,237.270424
1.0,12,237.280682
1.0,20,237.297316
1.0,18,237.312243
1.0,20,237.32871
1.0,10,237.337034
1.0,18,237.351911
1.0,14,237.367028
1.0,12,237.381337
1.0,20,237.404094
1.0,18,237.426614
1.0,8,237.438078
1.0,14,237.45669
1.0,18,237.482213
1.0,15,237.499665
1.0,16,237.516292
1.0,10,237.525844
1.0,16,237.540517
1.0,16,237.555346
1.0,18,237.57213
1.0,14,237.585783
1.0,10,237.595936
1.0,16,237.610498
1.0,16,237.624967
1.0,24,237.646076
1.0,8,237.653261
1.0,18,237.6691
1.0,17,237.683954
1.0,20,237.701141
1.0,8,237.70809
1.0,8,237.715084
1.0,16,237.728924
1.0,14,237.741025
1.0,16,237.75518
1.0,14,237.767576
1.0,17,237.782568
1.0,26,237.805356
1.0,8,237.812363
1.0,10,237.82125
1.0,16,237.835471
1.0,14,237.847767
1.0,14,237.860112
1.0,18,237.875955
1.0,12,237.886606
1.0,12,237.897262
1.0,10,237.905985
1.0,13,237.917422
1.0,14,237.929716
1.0,12,237.940298
1.0,20,237.957726
1.0,16,237.971829
1.0,10,237.98078
1.0,12,237.99125
1.0,12,238.001679
1.0,21,238.020166
1.0,10,238.029044
1.0,16,238.043126
1.0,18,238.059071
1.0,24,238.080003
1.0,14,238.092249
1.0,18,238.108174
1.0,16,238.121349
1.0,14,238.132417
1.0,25,238.152392
1.0,22,238.170169
1.0,18,238.184816
1.0,18,238.199066
1.0,15,238.211087
1.0,12,238.22068
1.0,12,238.230259
1.0,14,238.241329
1.0,10,238.249362
1.0,15,238.261548
1.0,18,238.275918
1.0,18,238.290329
1.0,12,238.299943
1.0,10,238.307968
1.0,20,238.32422
1.0,12,238.334509
1.0,20,238.350665
1.0,14,238.362039
1.0,18,238.377345
1.0,12,238.387995
1.0,16,238.401424
1.0,14,238.413522
1.0,8,238.420487
1.0,8,238.427603
1.0,25,238.449601
1.0,10,238.458443
1.0,14,238.470893
1.0,15,238.484244
1.0,13,238.495994
1.0,8,238.503258
1.0,15,238.516559
1.0,8,238.523807
1.0,16,238.538099
1.0,28,238.563318
1.0,15,238.577047
1.0,24,238.598816
1.0,16,238.613272
1.0,15,238.62694
1.0,14,238.639867
1.0,16,238.655132
1.0,16,238.669887
1.0,20,238.688366
1.0,10,239.940331
1.0,18,239.960121
1.0,16,239.976638
1.0,30,240.006157
1.0,18,240.023422
1.0,23,240.045017
1.0,22,240.065171
1.0,26,240.08894
1.0,22,240.108428
1.0,16,240.122516
1.0,24,240.14376
1.0,25,240.16575
1.0,24,240.186669
1.0,25,240.208225
1.0,18,240.223888
1.0,18,240.239838
1.0,25,240.261206
1.0,15,240.274065
1.0,12,240.284348
1.0,20,240.301152
1.0,20,240.31813
1.0,10,240.326792
1.0,12,240.337198
1.0,20,240.354628
1.0,26,240.377547
1.0,22,240.396696
1.0,16,240.410718
1.0,29,240.439781
1.0,16,240.455066
1.0,29,240.480997
1.0,13,240.493045
1.0,17,240.508404
1.0,26,240.531671
1.0,22,240.551396
1.0,24,240.572842
1.0,20,240.590596
1.0,22,240.610192
1.0,26,240.633191
1.0,18,240.64936
1.0,16,240.663345
1.0,12,240.673991
1.0,14,240.686372
1.0,12,240.696872
1.0,12,240.707479
1.0,20,240.725209
1.0,14,240.737498
1.0,20,240.754845
1.0,24,240.775761
1.0,26,240.79838
1.0,14,240.810529
1.0,21,240.828954
1.0,10,240.837836
1.0,18,240.853751
1.0,28,240.878224
1.0,21,240.896702
1.0,18,240.912461
1.0,14,240.924911
1.0,17,240.939993
1.0,30,240.966167
1.0,15,240.979535
1.0,14,240.991751
1.0,10,241.00057
1.0,10,241.00924
1.0,10,241.018033
1.0,25,241.039832
1.0,25,241.061709
1.0,12,241.072417
1.0,16,241.086468
1.0,29,241.111772
1.0,16,241.125725
1.0,16,241.139636
1.0,12,241.150209
1.0,18,241.166004
1.0,18,241.18169
1.0,16,241.195928
1.0,16,241.210068
1.0,12,241.220558
1.0,23,241.240739
1.0,16,241.254765
1.0,12,241.265199
1.0,19,241.281818
1.0,18,241.297788
1.0,27,241.321261
1.0,12,241.332279
1.0,17,241.347098
1.0,12,241.357675
1.0,12,241.368077
1.0,31,241.39515
1.0,8,241.402122
1.0,20,241.419704
1.0,12,241.430211
1.0,18,241.454056
1.0,32,241.481855
1.0,22,241.500928
1.0,20,241.518297
1.0,12,241.528834
1.0,20,241.54637
1.0,10,241.555139
1.0,14,241.567396
1.0,16,241.581344
1.0,14,241.593695
1.0,22,241.612942
1.0,27,241.63678
1.0,14,241.648998
1.0,14,241.661238
1.0,28,241.686059
1.0,18,241.702098
1.0,27,241.726254
1.0,18,241.742267
1.0,17,241.757732
1.0,14,242.10294
1.0,21,242.122814
1.0,14,242.135572
1.0,18,242.151277
1.0,19,242.168057
1.0,12,242.178576
1.0,18,242.194268
1.0,13,242.205646
1.0,15,242.218662
1.0,12,242.229436
1.0,16,242.243512
1.0,14,242.255769
1.0,12,242.266418
1.0,14,242.278579
1.0,13,242.290168
1.0,30,242.316285
1.0,25,242.338053
1.0,8,242.345058
1.0,19,242.361665
1.0,13,242.37313
1.0,18,242.388984
1.0,12,242.399462
1.0,16,242.41356
1.0,16,242.427586
1.0,14,242.439968
1.0,10,242.448691
1.0,10,242.457675
1.0,14,242.470132
1.0,12,242.480047
1.0,24,242.499279
1.0,10,242.507387
1.0,11,242.516448
1.0,16,242.529528
1.0,12,242.539277
1.0,25,242.560598
1.0,14,242.572334
1.0,14,242.584148
1.0,18,242.599702
1.0,14,242.611844
1.0,10,242.620637
1.0,24,242.641816
1.0,12,242.652702
1.0,8,242.659751
1.0,14,242.672127
1.0,12,242.682727
1.0,10,242.691447
1.0,14,242.704004
1.0,18,242.720031
1.0,14,242.732517
1.0,11,242.742432
1.0,14,242.754821
1.0,10,242.763691
1.0,31,242.79111
1.0,26,242.814304
1.0,8,242.821528
1.0,13,242.833045
1.0,12,242.843859
1.0,24,242.86505
1.0,14,242.877378
1.0,22,242.896854
1.0,10,242.905782
1.0,16,242.919995
1.0,14,242.932308
1.0,29,242.957752
1.0,18,242.973764
1.0,10,242.982757
1.0,16,242.996897
1.0,16,243.011083
1.0,18,243.027003
1.0,14,243.039463
1.0,8,243.046471
1.0,16,243.060707
1.0,20,243.079073
1.0,14,243.091569
1.0,16,243.105832
1.0,12,243.116384
1.0,12,243.126878
1.0,14,243.139219
1.0,16,243.153221
1.0,18,243.169289
1.0,19,243.186032
1.0,16,243.200197
1.0,12,243.210721
1.0,10,243.219481
1.0,22,243.238474
1.0,28,243.261148
1.0,24,243.281438
1.0,16,243.295466
1.0,14,243.306905
1.0,14,243.318718
1.0,8,243.325412
1.0,14,243.337379
1.0,10,243.345864
1.0,17,243.360409
1.0,11,243.369969
1.0,14,243.382243
1.0,16,243.396168
1.0,18,243.411999
1.0,14,243.424189
1.0,8,243.431164
1.0,12,243.441581
1.0,24,243.462667
1.0,12,243.479937
1.0,20,243.497411
1.0,12,243.507904
1.0,22,243.527074
1.0,10,243.535783
1.0,25,243.55757
1.0,18,243.573331
1.0,15,243.586344
1.0,12,243.596838
1.0,8,243.603851
1.0,14,243.616157
1.0,22,243.635496
1.0,12,243.64615
1.0,18,243.661857
1.0,8,243.668917
1.0,13,243.680313
1.0,14,243.69243
1.0,14,243.704673
1.0,8,243.71168
1.0,18,243.727406
1.0,18,243.743246
1.0,16,243.757247
1.0,12,243.767858
1.0,10,243.77667
1.0,14,243.788968
1.0,16,243.803121
1.0,8,243.81009
1.0,10,243.818912
1.0,15,243.832054
1.0,16,243.84602
1.0,22,243.865214
1.0,12,243.87584
1.0,14,243.888324
1.0,17,244.413733
1.0,18,244.430324
1.0,24,244.451725
1.0,17,244.466649
1.0,18,244.482778
1.0,26,244.506308
1.0,8,244.513669
1.0,22,244.533836
1.0,13,244.545327
1.0,12,244.556211
1.0,17,244.571625
1.0,20,244.589853
1.0,18,244.606181
1.0,14,244.618867
1.0,19,244.636332
1.0,22,244.656102
1.0,28,244.681177
1.0,16,244.695647
1.0,14,244.708491
1.0,30,244.735329
1.0,18,244.751431
1.0,14,244.764223
1.0,14,244.777009
1.0,16,244.791693
1.0,8,244.798992
1.0,25,244.821916
1.0,16,244.836646
1.0,21,244.85589
1.0,24,244.876229
1.0,16,244.889874
1.0,14,244.902519
1.0,25,244.924672
1.0,12,244.935446
1.0,19,244.952355
1.0,10,244.961282
1.0,16,244.975749
1.0,18,244.991704
1.0,16,245.00615
1.0,16,245.020597
1.0,18,245.03657
1.0,14,245.048972
1.0,8,245.056177
1.0,20,245.074102
1.0,26,245.097359
1.0,23,245.11783
1.0,21,245.136367
1.0,18,245.15244
1.0,24,245.173892
1.0,16,245.188096
1.0,20,245.205761
1.0,16,245.219992
1.0,20,245.237755
1.0,11,245.246745
1.0,14,245.258295
1.0,20,245.275293
1.0,16,245.289304
1.0,30,245.315725
1.0,14,245.328051
1.0,20,245.345795
1.0,28,245.370682
1.0,27,245.394947
1.0,21,245.41398
1.0,19,245.430966
1.0,16,245.445319
1.0,22,245.465113
1.0,30,245.49223
1.0,28,245.517783
1.0,25,245.540569
1.0,20,245.55873
1.0,16,245.572082
1.0,20,245.588942
1.0,18,245.604573
1.0,8,245.61145
1.0,16,245.624923
1.0,18,245.640373
1.0,10,245.64893
1.0,27,245.671575
1.0,16,245.6852
1.0,16,245.699093
1.0,16,245.712952
1.0,26,245.735403
1.0,25,245.757161
1.0,18,245.772867
1.0,16,245.786957
1.0,18,245.802744
1.0,10,245.811469
1.0,16,245.825453
1.0,12,245.835943
1.0,16,245.850008
1.0,14,245.862285
1.0,28,245.88673
1.0,16,245.900935
1.0,12,245.911411
1.0,16,245.925654
1.0,34,245.955239
1.0,10,245.963958
1.0,25,245.985953
1.0,18,246.001752
1.0,22,246.021301
1.0,14,246.033714
1.0,20,246.051161
1.0,16,246.065288
1.0,8,246.072393
1.0,10,246.081183
1.0,13,246.092776
1.0,16,246.106631
1.0,22,246.126119
1.0,18,246.141998
1.0,16,246.156033
1.0,19,246.172739
1.0,18,246.188642
1.0,16,246.202575
1.0,26,247.392506
1.0,14,247.406317
1.0,26,247.430843
1.0,14,247.443678
1.0,21,247.462752
1.0,18,247.479136
1.0,10,247.488265
1.0,10,247.497459
1.0,16,247.512166
1.0,12,247.523174
1.0,22,247.545209
1.0,20,247.564084
1.0,11,247.574185
1.0,16,247.588856
1.0,18,247.60511
1.0,12,247.616009
1.0,11,247.626065
1.0,8,247.633178
1.0,22,247.653079
1.0,18,247.669116
1.0,8,247.676363
1.0,21,247.695148
1.0,14,247.707837
1.0,12,247.71889
1.0,22,247.738748
1.0,16,247.75298
1.0,12,247.763667
1.0,16,247.777762
1.0,14,247.790313
1.0,16,247.804576
1.0,15,247.817918
1.0,22,247.837567
1.0,8,247.844816
1.0,17,247.86016
1.0,8,247.867294
1.0,22,247.886713
1.0,25,247.908763
1.0,17,247.924042
1.0,22,247.943663
1.0,26,247.966939
1.0,25,247.989553
1.0,8,247.996645
1.0,8,248.003741
1.0,18,248.019737
1.0,22,248.03961
1.0,10,248.048549
1.0,16,248.062729
1.0,16,248.077668
1.0,22,248.097348
1.0,12,248.107996
1.0,12,248.11859
1.0,18,248.134663
1.0,26,248.157848
1.0,30,248.182914
1.0,22,248.200767
1.0,20,248.216882
1.0,8,248.223397
1.0,14,248.23467
1.0,14,248.246156
1.0,12,248.255864
1.0,16,248.26894
1.0,25,248.28985
1.0,12,248.299654
1.0,14,248.311128
1.0,20,248.327319
1.0,10,248.33551
1.0,14,248.346969
1.0,8,248.353587
1.0,12,248.363515
1.0,19,248.37893
1.0,14,248.390326
1.0,12,248.400061
1.0,10,248.408266
1.0,8,248.414808
1.0,20,248.430926
1.0,25,248.450975
1.0,10,248.459064
1.0,14,248.470426
1.0,34,248.498387
1.0,16,248.511395
1.0,25,248.531847
1.0,8,248.538522
1.0,12,248.548664
1.0,10,248.557229
1.0,22,248.576396
1.0,10,248.584631
1.0,14,248.59614
1.0,22,248.614438
1.0,14,248.625957
1.0,12,248.635839
1.0,20,248.652333
1.0,14,248.663994
1.0,18,248.67873
1.0,14,248.69024
1.0,22,248.708474
1.0,10,248.716731
1.0,16,248.729816
1.0,8,248.73647
1.0,18,248.751336
1.0,10,248.759428
1.0,14,248.770703
1.0,28,248.793917
1.0,16,248.80704
1.0,20,248.823528
1.0,24,248.843878
1.0,14,248.855815
1.0,26,248.878392
1.0,12,248.888873
1.0,14,248.901146
1.0,16,248.91592
1.0,12,248.926723
1.0,25,248.948835
1.0,16,248.962953
1.0,12,248.973412
1.0,14,248.985779
1.0,12,248.996539
1.0,12,249.007153
1.0,20,249.024908
1.0,18,249.040786
1.0,20,249.058783
1.0,12,249.06936
1.0,18,249.085146
1.0,24,249.106529
1.0,22,249.126196
1.0,12,249.137925
1.0,12,249.148821
1.0,24,249.665387
1.0,14,249.682912
1.0,12,249.696461
1.0,22,249.731527
1.0,20,249.759947
1.0,17,249.786414
1.0,24,249.823169
1.0,24,249.85386
1.0,14,249.869081
1.0,30,249.904494
1.0,31,249.952045
1.0,18,249.977869
1.0,27,250.01209
1.0,14,250.027415
1.0,22,250.052375
1.0,16,250.079433
1.0,12,250.090335
1.0,18,250.106951
1.0,16,250.121059
1.0,18,250.136837
1.0,12,250.147397
1.0,10,250.156172
1.0,17,250.171168
1.0,21,250.189826
1.0,29,250.216345
1.0,18,250.232679
1.0,16,250.247427
1.0,25,250.270302
1.0,16,250.285175
1.0,8,250.29266
1.0,36,250.325922
1.0,25,250.349116
1.0,29,250.376044
1.0,25,250.399755
1.0,16,250.415039
1.0,23,250.437711
1.0,18,250.455415
1.0,20,250.475766
1.0,37,250.511524
1.0,27,250.538168
1.0,32,250.569619
1.0,19,250.589085
1.0,29,250.618236
1.0,20,250.638719
1.0,16,250.65425
1.0,31,250.684546
1.0,16,250.700061
1.0,25,250.722967
1.0,10,250.732061
1.0,15,250.746303
1.0,12,250.75743
1.0,17,250.773584
1.0,19,250.791907
1.0,10,250.801098
1.0,24,250.823331
1.0,24,250.845387
1.0,8,250.852701
1.0,18,250.869006
1.0,25,250.891476
1.0,19,250.909168
1.0,14,250.936576
1.0,22,250.976559
1.0,16,250.993939
1.0,16,251.01226
1.0,16,251.026084
1.0,22,251.044718
1.0,26,251.066619
1.0,26,251.088595
1.0,18,251.103923
1.0,28,251.126942
1.0,27,251.148686
1.0,14,251.160001
1.0,14,251.17141
1.0,20,251.187522
1.0,10,251.195659
1.0,24,251.215183
1.0,14,251.226628
1.0,31,251.251876
1.0,12,251.261714
1.0,10,251.270115
1.0,24,251.289782
1.0,34,251.317608
1.0,22,251.33544
1.0,19,251.35092
1.0,20,251.367757
1.0,25,251.388051
1.0,19,251.403516
1.0,20,251.419984
1.0,18,251.435662
1.0,25,251.457974
1.0,20,251.476429
1.0,18,251.493908
1.0,12,251.505971
1.0,18,251.524354
1.0,27,251.550599
1.0,22,251.572156
1.0,26,251.596808
1.0,20,251.615875
1.0,24,251.639361
1.0,14,251.65279
1.0,30,251.680945
1.0,21,252.0797
1.0,16,252.098318
1.0,16,252.114108
1.0,12,252.124959
1.0,12,252.135396
1.0,22,252.155261
1.0,18,252.172085
1.0,10,252.181258
1.0,20,252.199677
1.0,16,252.214443
1.0,24,252.236706
1.0,22,252.257186
1.0,14,252.271045
1.0,14,252.283392
1.0,17,252.300529
1.0,22,252.325719
1.0,16,252.341348
1.0,20,252.361102
1.0,16,252.377562
1.0,20,252.39651
1.0,14,252.410078
1.0,20,252.42954
1.0,12,252.44195
1.0,22,252.463613
1.0,12,252.475821
1.0,12,252.487448
1.0,25,252.510658
1.0,15,252.524221
1.0,20,252.541765
1.0,16,252.556497
1.0,14,252.568786
1.0,20,252.586128
1.0,25,252.607652
1.0,10,252.616125
1.0,18,252.631481
1.0,10,252.640025
1.0,16,252.653708
1.0,10,252.662272
1.0,25,252.683449
1.0,11,252.69297
1.0,11,252.702501
1.0,16,252.716507
1.0,16,252.73004
1.0,25,252.751676
1.0,18,252.767068
1.0,16,252.780479
1.0,14,252.792857
1.0,19,252.809471
1.0,14,252.82216
1.0,18,252.838363
1.0,10,252.846939
1.0,14,252.858968
1.0,10,252.867822
1.0,11,252.877259
1.0,10,252.885956
1.0,14,252.897862
1.0,17,252.912383
1.0,19,252.929693
1.0,24,252.95014
1.0,10,252.958791
1.0,12,252.968981
1.0,16,252.982524
1.0,25,253.00417
1.0,14,253.016044
1.0,18,253.030457
1.0,14,253.042347
1.0,27,253.065061
1.0,20,253.081987
1.0,18,253.097383
1.0,20,253.114082
1.0,20,253.130672
1.0,13,253.141732
1.0,22,253.159749
1.0,14,253.171245
1.0,12,253.181096
1.0,13,253.191965
1.0,12,253.20213
1.0,16,253.215446
1.0,13,253.226235
1.0,29,253.250147
1.0,18,253.265006
1.0,12,253.27496
1.0,12,253.285117
1.0,10,253.293581
1.0,28,253.317062
1.0,8,253.324044
1.0,22,253.342894
1.0,14,253.354798
1.0,16,253.368036
1.0,16,253.381389
1.0,20,253.398546
1.0,10,253.407286
1.0,14,253.419508
1.0,16,253.434704
1.0,18,253.452025
1.0,25,253.475856
1.0,26,253.501514
1.0,16,253.516704
1.0,18,253.533577
1.0,25,253.558375
1.0,25,253.581674
1.0,19,253.599683
1.0,12,253.611168
1.0,14,253.62482
1.0,8,253.632633
1.0,16,253.652375
1.0,20,253.671632
1.0,16,253.686042
1.0,20,253.703581
1.0,10,253.712403
1.0,30,253.739032
1.0,12,253.74958
1.0,31,253.776311
1.0,8,253.783527
1.0,18,253.799685
1.0,16,253.814478
1.0,10,253.825089
1.0,16,253.840088
1.0,18,253.857721
1.0,8,253.865248
1.0,26,253.891179
1.0,27,253.917136
1.0,12,253.929479
1.0,19,254.391185
1.0,12,254.409179
1.0,10,254.425387
1.0,16,254.447107
1.0,10,254.459251
1.0,20,254.481591
1.0,14,254.498302
1.0,18,254.520481
1.0,8,254.530573
1.0,15,254.549392
1.0,14,254.567391
1.0,12,254.582551
1.0,24,254.611155
1.0,20,254.632658
1.0,23,254.656848
1.0,14,254.671529
1.0,10,254.681788
1.0,9,254.691306
1.0,8,254.699461
1.0,8,254.708257
1.0,20,254.728688
1.0,18,254.747334
1.0,12,254.759062
1.0,18,254.775742
1.0,12,254.78688
1.0,14,254.799566
1.0,15,254.813052
1.0,15,254.826482
1.0,12,254.837199
1.0,20,254.856622
1.0,8,254.86623
1.0,14,254.883102
1.0,10,254.893653
1.0,9,254.901627
1.0,14,254.913927
1.0,12,254.924785
1.0,10,254.933769
1.0,17,254.948604
1.0,10,254.957277
1.0,25,254.978832
1.0,10,254.98742
1.0,8,254.994083
1.0,12,255.004509
1.0,14,255.01686
1.0,14,255.029108
1.0,22,255.049552
1.0,12,255.061191
1.0,14,255.074306
1.0,12,255.084796
1.0,22,255.104208
1.0,10,255.113151
1.0,17,255.128078
1.0,16,255.142069
1.0,12,255.152529
1.0,18,255.168277
1.0,8,255.175601
1.0,27,255.20878
1.0,18,255.234093
1.0,14,255.252079
1.0,13,255.26377
1.0,12,255.274916
1.0,17,255.291759
1.0,16,255.307477
1.0,21,255.327912
1.0,18,255.346802
1.0,12,255.371837
1.0,18,255.416574
1.0,16,255.440266
1.0,13,255.454201
1.0,14,255.469091
1.0,20,255.489583
1.0,17,255.50608
1.0,12,255.517553
1.0,12,255.5288
1.0,8,255.536494
1.0,18,255.553488
1.0,12,255.564674
1.0,18,255.581298
1.0,12,255.592391
1.0,14,255.605113
1.0,14,255.617491
1.0,10,255.626315
1.0,14,255.638798
1.0,12,255.649472
1.0,14,255.661911
1.0,14,255.673979
1.0,8,255.681373
1.0,20,255.698717
1.0,14,255.710943
1.0,18,255.726585
1.0,16,255.740803
1.0,12,255.751285
1.0,10,255.760636
1.0,10,255.769504
1.0,14,255.781687
1.0,12,255.791677
1.0,10,255.800082
1.0,14,255.81176
1.0,12,255.822104
1.0,8,255.829079
1.0,16,255.843182
1.0,14,255.855531
1.0,14,255.86814
1.0,10,255.877107
1.0,14,255.889602
1.0,19,255.906888
1.0,24,255.928285
1.0,16,255.942672
1.0,14,255.954465
1.0,14,255.9667
1.0,12,255.977299
1.0,14,255.98972
1.0,18,256.005698
1.0,16,256.020064
1.0,12,256.030912
1.0,12,256.041713
1.0,14,256.054298
1.0,8,256.061549
1.0,10,256.070721
1.0,8,256.077938
1.0,10,256.086951
1.0,8,256.094115
1.0,8,256.101275
1.0,8,256.108599
1.0,10,256.117707
1.0,10,256.126632
1.0,10,256.135592
1.0,16,256.150141
1.0,22,256.169774
1.0,17,256.184897
1.0,10,256.193856
1.0,8,256.20094
1.0,16,256.215179
1.0,26,256.238317
1.0,14,256.250818
1.0,18,256.266804
1.0,16,256.280957
1.0,12,256.291746
1.0,10,256.300793
1.0,12,256.311661
1.0,14,256.32427
1.0,15,256.338
1.0,8,256.345485
1.0,14,256.35834
1.0,12,256.369416
1.0,14,256.38202
1.0,16,256.396098
1.0,17,256.741401
1.0,12,256.755117
1.0,31,256.788882
1.0,25,256.814657
1.0,16,256.830166
1.0,27,256.855377
1.0,30,256.882794
1.0,22,256.902453
1.0,16,256.916646
1.0,18,256.932507
1.0,26,256.955272
1.0,33,256.983521
1.0,33,257.011966
1.0,24,257.032934
1.0,28,257.057525
1.0,18,257.074204
1.0,24,257.0964
1.0,29,257.123026
1.0,14,257.135571
1.0,16,257.149809
1.0,24,257.170829
1.0,24,257.191689
1.0,15,257.204904
1.0,30,257.230937
1.0,24,257.251407
1.0,35,257.284301
1.0,30,257.313397
1.0,28,257.340885
1.0,36,257.374226
1.0,30,257.403261
1.0,16,257.418243
1.0,16,257.433075
1.0,18,257.449778
1.0,40,257.486966
1.0,14,257.500135
1.0,30,257.528689
1.0,27,257.55514
1.0,28,257.579878
1.0,46,257.62095
1.0,22,257.643192
1.0,18,257.661277
1.0,38,257.700608
1.0,14,257.715934
1.0,30,257.747305
1.0,22,257.770155
1.0,26,257.800212
1.0,34,257.870754
1.0,22,257.896023
1.0,24,257.926005
1.0,39,257.968857
1.0,22,257.992612
1.0,14,258.00691
1.0,27,258.036812
1.0,18,258.056834
1.0,47,258.120787
1.0,18,258.141587
1.0,25,258.166144
1.0,14,258.179706
1.0,25,258.205012
1.0,30,258.234438
1.0,22,258.254962
1.0,24,258.277071
1.0,18,258.293859
1.0,16,258.308547
1.0,29,258.336046
1.0,25,258.359194
1.0,32,258.389659
1.0,26,258.415622
1.0,35,258.461745
1.0,45,258.538429
1.0,25,258.577129
1.0,20,258.599487
1.0,14,258.615079
1.0,27,258.646019
1.0,26,258.674917
1.0,18,258.694094
1.0,33,258.727976
1.0,29,258.758068
1.0,31,258.794611
1.0,26,258.831696
1.0,28,258.879923
1.0,18,259.403508
1.0,21,259.450042
1.0,24,259.490655
1.0,16,259.512743
1.0,14,259.533442
1.0,20,259.568847
1.0,16,259.591517
1.0,25,259.623929
1.0,16,259.643256
1.0,12,259.657653
1.0,14,259.673973
1.0,14,259.689308
1.0,22,259.712705
1.0,10,259.723641
1.0,10,259.733741
1.0,22,259.757143
1.0,11,259.769031
1.0,26,259.799033
1.0,8,259.810549
1.0,22,259.841755
1.0,14,259.862249
1.0,16,259.885491
1.0,24,259.925588
1.0,20,259.948802
1.0,14,259.963912
1.0,14,259.979392
1.0,18,259.998635
1.0,23,260.023115
1.0,12,260.035344
1.0,12,260.047305
1.0,12,260.059303
1.0,18,260.07645
1.0,20,260.096515
1.0,8,260.10454
1.0,22,260.125694
1.0,10,260.135542
1.0,8,260.14338
1.0,12,260.15555
1.0,12,260.16738
1.0,18,260.184879
1.0,17,260.201296
1.0,21,260.222043
1.0,18,260.240057
1.0,18,260.257538
1.0,19,260.275758
1.0,26,260.298937
1.0,16,260.312919
1.0,20,260.3301
1.0,20,260.347262
1.0,16,260.360768
1.0,11,260.37007
1.0,18,260.385209
1.0,12,260.395316
1.0,12,260.405343
1.0,22,260.423458
1.0,22,260.44151
1.0,23,260.460315
1.0,16,260.473443
1.0,10,260.481685
1.0,8,260.48837
1.0,28,260.513599
1.0,20,260.532581
1.0,18,260.549833
1.0,16,260.565001
1.0,19,260.58253
1.0,12,260.593417
1.0,12,260.604242
1.0,12,260.615412
1.0,17,260.631999
1.0,16,260.647215
1.0,25,260.672223
1.0,16,260.688145
1.0,22,260.709837
1.0,10,260.719629
1.0,24,260.742538
1.0,18,260.763041
1.0,18,260.781589
1.0,20,260.804098
1.0,18,260.825517
1.0,16,260.844774
